,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,g5-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,g5-->g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,g5-->g1,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9880758807588076
4,g5-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,g4-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,g4-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,g4-->g2,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,1.0,1.0,0.990506329113924
8,g4-->g1,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,1.0,0.9753165809259992
9,g4-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,g3-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,g3-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,g3-->g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,g3-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,g3-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,g2-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,g2-->g4,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,1.0,0.9886075949367088
17,g2-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,g2-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,g2-->g0,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9889342866870957
20,g1-->g5,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9880643487285936
21,g1-->g4,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9868421052631579,0.9745855867739524
22,g1-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,g1-->g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,g1-->g0,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9887669801462906
25,g0-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,g0-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,g0-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,g0-->g2,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,1.0,0.9892134831460673
29,g0-->g1,0.9885057471264368,0.9885057471264368,1.0,1.0,1.0,1.0,0.9923371647509578
