,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9880401234567902
1,g5-->g3,0.9512195121951219,0.9634146341463414,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9699569238007028
2,g5-->g2,0.9647058823529412,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9808278867102396
3,g5-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,g5-->g0,0.9555555555555556,0.9666666666666667,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9730223254613498
5,g4-->g5,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.98805256869773
6,g4-->g3,0.9259259259259259,0.9506172839506173,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9635732323232323
7,g4-->g2,0.9418604651162791,0.9418604651162791,0.9418604651162791,0.9418604651162791,0.9418604651162791,0.9767441860465116,0.9445991319095464
8,g4-->g1,0.9,0.925,0.9375,0.9375,0.9375,0.95,0.9303937558088677
9,g4-->g0,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.9560439560439561,0.9469837254943636
10,g3-->g5,0.9512195121951219,0.9634146341463414,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9699589028857323
11,g3-->g4,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9876543209876543,0.9759436038415193
12,g3-->g2,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9660436558524339
13,g3-->g1,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9876838864180637
14,g3-->g0,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9222222222222223,0.9238659676025855
15,g2-->g5,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,1.0,0.9897058823529412
16,g2-->g4,0.9186046511627907,0.9302325581395349,0.9418604651162791,0.9418604651162791,0.9418604651162791,0.9651162790697675,0.9367330435967275
17,g2-->g3,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.966045751633987
18,g2-->g1,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9763293197156583
19,g2-->g0,0.9361702127659575,0.8404255319148937,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9574468085106383,0.8807955554977425
20,g1-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,g1-->g4,0.8375,0.825,0.9125,0.925,0.925,0.9375,0.8735350978108972
22,g1-->g3,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9792360648456584
23,g1-->g2,0.9518072289156626,0.9518072289156626,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9879518072289156,0.9645805443998215
24,g1-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,g0-->g5,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9890453834115807
26,g0-->g4,0.9230769230769231,0.9120879120879121,0.945054945054945,0.945054945054945,0.9560439560439561,0.978021978021978,0.9303314888421272
27,g0-->g3,0.9222222222222223,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9444444444444444,0.9349484213065153
28,g0-->g2,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.925531914893617,0.9680851063829787,0.9189103951843962
29,g0-->g1,0.9772727272727273,0.9886363636363636,1.0,1.0,1.0,1.0,0.9943181818181818
