,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.8958333333333334,0.9166666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,0.9460470085470085
1,g5-->g3,0.9375,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,0.9800724637681159
2,g5-->g2,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9795751633986928
3,g5-->g1,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9616190679170219
4,g5-->g0,0.9428571428571428,0.9714285714285714,1.0,1.0,1.0,1.0,0.9857142857142858
5,g4-->g5,0.9166666666666666,0.9375,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9554924242424243
6,g4-->g3,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9783475783475782
7,g4-->g2,0.9090909090909091,0.9545454545454546,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9664918414918414
8,g4-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,g4-->g0,0.8769230769230769,0.8923076923076924,0.9692307692307692,0.9692307692307692,0.9846153846153847,0.9846153846153847,0.9310650887573964
10,g3-->g5,0.9166666666666666,0.8541666666666666,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9187500000000001
11,g3-->g4,0.8888888888888888,0.8888888888888888,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9337448559670782
12,g3-->g2,0.9318181818181818,0.9545454545454546,0.9772727272727273,1.0,1.0,1.0,0.9704545454545456
13,g3-->g1,0.9591836734693877,0.9387755102040817,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9561904761904761
14,g3-->g0,0.8656716417910447,0.8507462686567164,0.9552238805970149,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9014560128792956
15,g2-->g5,0.9583333333333334,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9693130630630632
16,g2-->g4,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9778708133971292
17,g2-->g3,0.9772727272727273,0.9545454545454546,0.9772727272727273,1.0,1.0,1.0,0.9715909090909091
18,g2-->g1,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9792833146696529
19,g2-->g0,0.9420289855072463,0.9565217391304348,0.9710144927536232,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9668524712002973
20,g1-->g5,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.941955017301038
21,g1-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,g1-->g3,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9799999999999999
23,g1-->g2,0.9361702127659575,0.9574468085106383,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9685283687943261
24,g1-->g0,0.9577464788732394,0.971830985915493,1.0,1.0,1.0,1.0,0.9835680751173709
25,g0-->g5,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,0.9642857142857143
26,g0-->g4,0.9384615384615385,0.9692307692307692,1.0,1.0,1.0,1.0,0.9846153846153847
27,g0-->g3,0.8656716417910447,0.9402985074626866,0.9701492537313433,0.9701492537313433,1.0,1.0,0.9592039800995025
28,g0-->g2,0.9565217391304348,0.9565217391304348,0.9855072463768116,0.9855072463768116,0.9855072463768116,1.0,0.971704623878537
29,g0-->g1,0.9436619718309859,0.971830985915493,0.9859154929577465,1.0,1.0,1.0,0.9823943661971831
