,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9879349046015714
1,g5-->g3,0.9634146341463414,0.9634146341463414,0.975609756097561,0.975609756097561,0.975609756097561,0.9878048780487805,0.9702974419988102
2,g5-->g2,0.8705882352941177,0.8941176470588236,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9250454549289595
3,g5-->g1,0.9487179487179487,0.9487179487179487,0.9615384615384616,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9610730593607306
4,g5-->g0,0.9333333333333333,0.9555555555555556,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9673344947735192
5,g4-->g5,0.9629629629629629,0.9753086419753086,0.9876543209876543,0.9876543209876543,0.9876543209876543,1.0,0.9798987021209242
6,g4-->g3,0.9876543209876543,0.9135802469135802,1.0,1.0,1.0,1.0,0.9506172839506173
7,g4-->g2,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9773386742912143
8,g4-->g1,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9634598849620494
9,g4-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,g3-->g5,0.926829268292683,0.9512195121951219,0.975609756097561,0.975609756097561,0.975609756097561,0.9878048780487805,0.9642898821332712
11,g3-->g4,0.9629629629629629,0.9753086419753086,0.9876543209876543,1.0,1.0,1.0,0.9845679012345679
12,g3-->g2,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9459147271577905
13,g3-->g1,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9753775260937153
14,g3-->g0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9781638896314118
15,g2-->g5,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.965669077500376
16,g2-->g4,0.9651162790697675,0.9534883720930233,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9656880343585039
17,g2-->g3,0.9058823529411765,0.9529411764705882,0.9764705882352941,0.9764705882352941,0.9764705882352941,0.9764705882352941,0.9631792344597413
18,g2-->g1,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0
19,g2-->g0,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0,1.0,0.9893617021276596
20,g1-->g5,0.9358974358974359,0.9487179487179487,0.9615384615384616,0.9615384615384616,0.9743589743589743,0.9871794871794872,0.9577205202205201
21,g1-->g4,0.9375,0.95,0.9625,0.9625,0.9625,0.9875,0.9574782338308457
22,g1-->g3,0.9620253164556962,0.9240506329113924,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9499415383051193
23,g1-->g2,0.9759036144578314,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,0.9894578313253012
24,g1-->g0,1.0,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,1.0,0.9892045454545454
25,g0-->g5,0.9333333333333333,0.9555555555555556,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9672679172679172
26,g0-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,g0-->g3,0.9555555555555556,0.9666666666666667,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9726108358431296
28,g0-->g2,0.9787234042553191,0.9893617021276596,1.0,1.0,1.0,1.0,0.9946808510638298
29,g0-->g1,0.9886363636363636,0.9886363636363636,1.0,1.0,1.0,1.0,0.9924242424242423
