,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9876543209876543,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9876543209876543,0.9761981443140862
1,g5-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,g5-->g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,g5-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,g5-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,g4-->g5,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9753086419753086,1.0,0.9763270565739702
6,g4-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,g4-->g2,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9767441860465116,1.0,0.9683496802582608
8,g4-->g1,0.9875,0.9875,0.9875,0.9875,0.9875,1.0,0.9879629629629629
9,g4-->g0,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.9892399267399267
10,g3-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,g3-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,g3-->g2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,g3-->g1,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,0.9882459312839059
14,g3-->g0,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,0.9895061728395061
15,g2-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,g2-->g4,0.9767441860465116,0.9651162790697675,0.9767441860465116,0.9767441860465116,0.9767441860465116,1.0,0.9725112199102407
17,g2-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,g2-->g1,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,0.9884151992585729
19,g2-->g0,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9895204826929185
20,g1-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,g1-->g4,0.9875,0.9875,0.9875,0.9875,0.9875,1.0,0.9880208333333333
22,g1-->g3,1.0,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,0.9883966244725738
23,g1-->g2,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9882137244630697
24,g1-->g0,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9888010540184453
25,g0-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,g0-->g4,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.989010989010989,0.9892726321297749
27,g0-->g3,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,1.0,0.9893518518518519
28,g0-->g2,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9895054629097183
29,g0-->g1,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,1.0,0.9890572390572391
