,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9375,0.9375,1.0,1.0,1.0,1.0,0.96875
1,g5-->g3,0.8765432098765432,0.9012345679012346,0.9753086419753086,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.941609977324263
2,g5-->g2,0.8765432098765432,0.8888888888888888,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.916676731078905
3,g5-->g1,0.8902439024390244,0.9146341463414634,0.9512195121951219,0.9512195121951219,0.9634146341463414,0.975609756097561,0.9330435426203002
4,g5-->g0,0.8571428571428571,0.8791208791208791,0.9230769230769231,0.967032967032967,0.978021978021978,0.989010989010989,0.9133956765730165
5,g4-->g5,0.925,0.9375,1.0,1.0,1.0,1.0,0.9666666666666666
6,g4-->g3,0.925,0.95,1.0,1.0,1.0,1.0,0.96875
7,g4-->g2,0.9746835443037974,0.9746835443037974,1.0,1.0,1.0,1.0,0.9873417721518988
8,g4-->g1,0.7236842105263158,0.7894736842105263,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9605263157894737,0.8638183485625234
9,g4-->g0,0.898876404494382,0.9213483146067416,0.9662921348314607,0.9775280898876404,0.9775280898876404,1.0,0.9403472931562818
10,g3-->g5,0.9012345679012346,0.9259259259259259,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9549254115226339
11,g3-->g4,0.975,0.975,1.0,1.0,1.0,1.0,0.9875
12,g3-->g2,0.8875,0.925,0.9875,0.9875,0.9875,1.0,0.9567934782608696
13,g3-->g1,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9743589743589743,0.962568791916618
14,g3-->g0,0.8444444444444444,0.8888888888888888,0.9333333333333333,0.9444444444444444,0.9444444444444444,0.9666666666666667,0.9135139022106513
15,g2-->g5,0.9012345679012346,0.9259259259259259,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9391585929262566
16,g2-->g4,0.9746835443037974,0.9873417721518988,1.0,1.0,1.0,1.0,0.9915611814345991
17,g2-->g3,0.8875,0.875,0.975,0.9875,0.9875,1.0,0.9245535714285713
18,g2-->g1,0.8734177215189873,0.9113924050632911,0.9620253164556962,0.9620253164556962,0.9746835443037974,0.9873417721518988,0.9353205709837522
19,g2-->g0,0.7640449438202247,0.797752808988764,0.8876404494382022,0.9213483146067416,0.9213483146067416,0.9325842696629213,0.8491168950281066
20,g1-->g5,0.9146341463414634,0.926829268292683,0.9390243902439024,0.9512195121951219,0.9512195121951219,0.975609756097561,0.9377744476597308
21,g1-->g4,0.868421052631579,0.9078947368421053,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9605263157894737,0.9270474762186893
22,g1-->g3,0.9230769230769231,0.8974358974358975,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9300819784577149
23,g1-->g2,0.7974683544303798,0.8354430379746836,0.9367088607594937,0.9620253164556962,0.9746835443037974,0.9746835443037974,0.8897375036851157
24,g1-->g0,0.8275862068965517,0.8275862068965517,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.9655172413793104,0.8879452015035485
25,g0-->g5,0.9120879120879121,0.9230769230769231,0.989010989010989,0.989010989010989,0.989010989010989,1.0,0.9551282051282052
26,g0-->g4,0.8426966292134831,0.9213483146067416,0.9775280898876404,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9488423561457269
27,g0-->g3,0.8444444444444444,0.8777777777777778,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9777777777777777,0.9146081889545942
28,g0-->g2,0.7078651685393258,0.7865168539325843,0.9101123595505618,0.9438202247191011,0.9550561797752809,0.9662921348314607,0.8533006688499974
29,g0-->g1,0.8620689655172413,0.9080459770114943,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.9655172413793104,0.9301511781335698
