,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9176470588235294,0.9411764705882353,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9538136785814805
1,g5-->g3,0.975,0.975,0.9875,0.9875,0.9875,1.0,0.9803030303030302
2,g5-->g2,0.9506172839506173,0.9753086419753086,1.0,1.0,1.0,1.0,0.9835390946502058
3,g5-->g1,0.9230769230769231,0.9358974358974359,0.9871794871794872,1.0,1.0,1.0,0.9641025641025641
4,g5-->g0,0.9325842696629213,0.9550561797752809,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9702455264253017
5,g4-->g5,0.9058823529411765,0.9294117647058824,0.9647058823529412,0.9764705882352941,0.9764705882352941,0.9764705882352941,0.9498847643117161
6,g4-->g3,0.8809523809523809,0.9404761904761905,1.0,1.0,1.0,1.0,0.9682539682539681
7,g4-->g2,0.9195402298850575,0.9425287356321839,1.0,1.0,1.0,1.0,0.9712643678160919
8,g4-->g1,0.9647058823529412,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9827731092436974
9,g4-->g0,0.8947368421052632,0.9157894736842105,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9510469722693831
10,g3-->g5,0.8875,0.95,0.9875,0.9875,0.9875,1.0,0.9697916666666666
11,g3-->g4,0.9285714285714286,0.9285714285714286,0.9880952380952381,1.0,1.0,1.0,0.9593253968253967
12,g3-->g2,0.975,0.975,0.975,0.975,0.975,0.9875,0.9762904858299596
13,g3-->g1,0.9230769230769231,0.9487179487179487,0.9615384615384616,0.9743589743589743,0.9743589743589743,0.9871794871794872,0.9595472357100265
14,g3-->g0,0.8651685393258427,0.8539325842696629,0.9550561797752809,0.9662921348314607,0.9775280898876404,0.9887640449438202,0.9017677256877179
15,g2-->g5,0.9506172839506173,0.9753086419753086,1.0,1.0,1.0,1.0,0.9855967078189299
16,g2-->g4,0.9425287356321839,0.9655172413793104,0.9885057471264368,0.9885057471264368,0.9885057471264368,1.0,0.9758620689655173
17,g2-->g3,0.975,0.975,0.975,0.975,0.975,0.9875,0.9761888111888112
18,g2-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,g2-->g0,0.8901098901098901,0.8901098901098901,0.945054945054945,0.945054945054945,0.9560439560439561,0.978021978021978,0.9191717489671454
20,g1-->g5,0.9487179487179487,0.9615384615384616,1.0,1.0,1.0,1.0,0.9807692307692307
21,g1-->g4,0.9647058823529412,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.982670906200318
22,g1-->g3,0.8846153846153846,0.9358974358974359,0.9743589743589743,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9586314847942754
23,g1-->g2,0.975,0.975,1.0,1.0,1.0,1.0,0.9875
24,g1-->g0,0.9438202247191011,0.9550561797752809,0.9887640449438202,1.0,1.0,1.0,0.9747191011235955
25,g0-->g5,0.9213483146067416,0.9438202247191011,0.9887640449438202,0.9887640449438202,0.9887640449438202,1.0,0.9650108417110193
26,g0-->g4,0.9052631578947369,0.9473684210526315,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9686090225563909
27,g0-->g3,0.9213483146067416,0.9550561797752809,0.9662921348314607,0.9662921348314607,0.9775280898876404,0.9775280898876404,0.9610538572771081
28,g0-->g2,0.8901098901098901,0.9230769230769231,0.9560439560439561,0.967032967032967,0.967032967032967,0.978021978021978,0.9433670278618014
29,g0-->g1,0.9550561797752809,0.9775280898876404,0.9775280898876404,0.9775280898876404,1.0,1.0,0.9806491885143571
