,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,g5-->g3,0.9041095890410958,0.9452054794520548,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9660578386605785
2,g5-->g2,0.9367088607594937,0.9240506329113924,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9512306610407877
3,g5-->g1,0.8873239436619719,0.9014084507042254,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.971830985915493,0.9314125906636712
4,g5-->g0,0.9666666666666667,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9834722222222223
5,g4-->g5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,g4-->g3,0.8285714285714286,0.8857142857142857,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9227608082706767
7,g4-->g2,0.9102564102564102,0.9230769230769231,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,0.9538461538461539
8,g4-->g1,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9717460317460318
9,g4-->g0,0.9431818181818182,0.9545454545454546,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9662123368536818
10,g3-->g5,0.9452054794520548,0.958904109589041,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9728201782996303
11,g3-->g4,0.8285714285714286,0.7285714285714285,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.8353986590430957
12,g3-->g2,0.9420289855072463,0.9710144927536232,0.9710144927536232,1.0,1.0,1.0,0.977536231884058
13,g3-->g1,0.7777777777777778,0.8888888888888888,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9288014722797331
14,g3-->g0,0.9506172839506173,0.9506172839506173,0.9629629629629629,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9575791116787286
15,g2-->g5,0.9240506329113924,0.9493670886075949,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9611965039180229
16,g2-->g4,0.8717948717948718,0.8974358974358975,0.9358974358974359,0.9743589743589743,1.0,1.0,0.9284900284900284
17,g2-->g3,0.8985507246376812,0.9420289855072463,1.0,1.0,1.0,1.0,0.9637681159420289
18,g2-->g1,0.782608695652174,0.9130434782608695,0.9565217391304348,1.0,1.0,1.0,0.9449275362318841
19,g2-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,g1-->g5,0.9014084507042254,0.9295774647887324,0.9436619718309859,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.9400527323221918
21,g1-->g4,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9857142857142858,0.9722164502164503
22,g1-->g3,0.9047619047619048,0.9365079365079365,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9606349206349206
23,g1-->g2,0.8840579710144928,0.8985507246376812,1.0,1.0,1.0,1.0,0.9396135265700483
24,g1-->g0,0.95,0.95,0.95,0.95,0.95,0.975,0.9512117318744473
25,g0-->g5,0.9666666666666667,0.9777777777777777,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9835069444444444
26,g0-->g4,0.9318181818181818,0.9545454545454546,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9886363636363636,0.9665955473098329
27,g0-->g3,0.9382716049382716,0.9629629629629629,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.973432582909707
28,g0-->g2,0.9770114942528736,0.9885057471264368,1.0,1.0,1.0,1.0,0.9942528735632183
29,g0-->g1,0.925,0.95,0.9625,0.9625,0.9625,1.0,0.957761914011914
