,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9125,0.95,0.9875,1.0,1.0,1.0,0.9697916666666666
1,g5-->g3,0.8641975308641975,0.9012345679012346,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9629629629629629,0.9251440682460282
2,g5-->g2,0.8641975308641975,0.8641975308641975,0.9506172839506173,0.9506172839506173,0.9629629629629629,0.9629629629629629,0.9101856390704431
3,g5-->g1,0.9390243902439024,0.9634146341463414,1.0,1.0,1.0,1.0,0.9796747967479674
4,g5-->g0,0.9120879120879121,0.9230769230769231,0.978021978021978,0.978021978021978,0.978021978021978,0.978021978021978,0.9472135007849294
5,g4-->g5,0.8625,0.9,0.9875,1.0,1.0,1.0,0.940625
6,g4-->g3,0.8625,0.9,0.9625,0.9625,0.9625,0.9625,0.9299395432154054
7,g4-->g2,0.9113924050632911,0.9493670886075949,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,0.969258589511754
8,g4-->g1,0.881578947368421,0.9210526315789473,0.9605263157894737,0.9736842105263158,0.9868421052631579,0.9868421052631579,0.9433346296776424
9,g4-->g0,0.8876404494382022,0.9101123595505618,0.9887640449438202,0.9887640449438202,1.0,1.0,0.9513108614232211
10,g3-->g5,0.8765432098765432,0.9135802469135802,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9753086419753086,0.929751943301326
11,g3-->g4,0.9125,0.9125,0.9625,0.9625,0.9625,0.975,0.9363409466350643
12,g3-->g2,0.8875,0.9125,0.9625,0.9625,0.9625,0.9625,0.9360176985967625
13,g3-->g1,0.8589743589743589,0.8846153846153846,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9361305361305361
14,g3-->g0,0.8,0.8111111111111111,0.9333333333333333,0.9333333333333333,0.9444444444444444,0.9666666666666667,0.8714259139553258
15,g2-->g5,0.9135802469135802,0.9259259259259259,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.9629629629629629,0.9394642603177225
16,g2-->g4,0.8860759493670886,0.9113924050632911,0.9620253164556962,0.9873417721518988,0.9873417721518988,1.0,0.9417721518987342
17,g2-->g3,0.85,0.9125,0.9625,0.9625,0.9625,0.9625,0.9380884407600597
18,g2-->g1,0.9240506329113924,0.9493670886075949,0.9873417721518988,1.0,1.0,1.0,0.9715189873417721
19,g2-->g0,0.8426966292134831,0.8876404494382022,0.9438202247191011,0.9438202247191011,0.9550561797752809,0.9550561797752809,0.9165538961116346
20,g1-->g5,0.8414634146341463,0.9024390243902439,0.975609756097561,0.9878048780487805,0.9878048780487805,1.0,0.9425813008130082
21,g1-->g4,0.8289473684210527,0.868421052631579,0.9342105263157895,0.9605263157894737,0.9736842105263158,0.9868421052631579,0.9076791555159084
22,g1-->g3,0.8333333333333334,0.8589743589743589,0.9615384615384616,0.9615384615384616,0.9871794871794872,0.9871794871794872,0.9142744332961724
23,g1-->g2,0.8987341772151899,0.8607594936708861,1.0,1.0,1.0,1.0,0.9240506329113924
24,g1-->g0,0.7126436781609196,0.8045977011494253,0.9425287356321839,0.9425287356321839,0.9425287356321839,0.9540229885057471,0.8594931990773395
25,g0-->g5,0.8791208791208791,0.9010989010989011,0.945054945054945,0.967032967032967,0.978021978021978,0.978021978021978,0.9302595726456829
26,g0-->g4,0.8876404494382022,0.9438202247191011,0.9887640449438202,1.0,1.0,1.0,0.9672284644194757
27,g0-->g3,0.8111111111111111,0.8666666666666667,0.9333333333333333,0.9444444444444444,0.9555555555555556,0.9666666666666667,0.9033491935364334
28,g0-->g2,0.8314606741573034,0.8764044943820225,0.9325842696629213,0.9550561797752809,0.9550561797752809,0.9662921348314607,0.9083689219644275
29,g0-->g1,0.8160919540229885,0.8735632183908046,0.9425287356321839,0.9540229885057471,0.9540229885057471,0.9770114942528736,0.9128307414919989
