,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9739548328816621
1,g5-->g3,0.96,0.96,0.96,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.963071990320629
2,g5-->g2,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.961038961038961,0.9495907088383578
3,g5-->g1,0.9444444444444444,0.9583333333333334,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9660137379227053
4,g5-->g0,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,0.9887048192771084
5,g4-->g5,0.9466666666666667,0.9466666666666667,0.9733333333333334,0.9733333333333334,0.9866666666666667,0.9866666666666667,0.9621233411397346
6,g4-->g3,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9875719217491369
7,g4-->g2,0.9523809523809523,0.9523809523809523,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9761904761904762,0.9595245774491057
8,g4-->g1,0.9473684210526315,0.9605263157894737,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.967916708279237
9,g4-->g0,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9888167388167388
10,g3-->g5,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9866666666666667,0.9748873348873349
11,g3-->g4,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9875395569620253
12,g3-->g2,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9761259517357079
13,g3-->g1,0.9736842105263158,0.9736842105263158,0.9868421052631579,0.9868421052631579,0.9868421052631579,1.0,0.9786682615629984
14,g3-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,g2-->g5,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.987012987012987,0.9506702508448662
16,g2-->g4,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9880952380952381,0.9657562157204606
17,g2-->g3,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9878048780487805,0.9764520618179156
18,g2-->g1,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,1.0,0.9886759581881532
19,g2-->g0,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9893617021276596,0.9795180483540934
20,g1-->g5,0.9444444444444444,0.9722222222222222,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.9799382716049383
21,g1-->g4,0.9736842105263158,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.987110633727175
22,g1-->g3,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9868421052631579,0.9868421052631579,0.9755681818181818
23,g1-->g2,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9881258023106547
24,g1-->g0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,g0-->g5,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0,1.0,0.9939759036144579
26,g0-->g4,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,1.0,1.0,0.9902597402597402
27,g0-->g3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,g0-->g2,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9893617021276596,0.9794125247652683
29,g0-->g1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
