,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9032258064516129,0.9354838709677419,0.9516129032258065,0.967741935483871,0.9838709677419355,1.0,0.9496392190152803
1,g5-->g3,0.8823529411764706,0.8970588235294118,0.8970588235294118,0.9117647058823529,0.9117647058823529,0.9411764705882353,0.9024418092379518
2,g5-->g2,0.9230769230769231,0.9384615384615385,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9692307692307692,0.9477071341357056
3,g5-->g1,0.9393939393939394,0.9242424242424242,0.9545454545454546,0.9545454545454546,0.9696969696969697,0.9848484848484849,0.9433252984389349
4,g5-->g0,0.891566265060241,0.927710843373494,0.963855421686747,0.963855421686747,0.963855421686747,0.9759036144578314,0.9447540160642569
5,g4-->g5,0.8709677419354839,0.9032258064516129,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9838709677419355,0.9195055392636038
6,g4-->g3,0.9508196721311475,0.9672131147540983,1.0,1.0,1.0,1.0,0.9808743169398906
7,g4-->g2,0.9322033898305084,0.9322033898305084,0.9830508474576272,1.0,1.0,1.0,0.9590395480225988
8,g4-->g1,0.9166666666666666,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9507124183006537
9,g4-->g0,0.8,0.88,0.96,0.96,0.96,0.96,0.9183996449456976
10,g3-->g5,0.7794117647058824,0.8235294117647058,0.8970588235294118,0.8970588235294118,0.9264705882352942,0.9558823529411765,0.8658150170954431
11,g3-->g4,0.9836065573770492,1.0,1.0,1.0,1.0,1.0,1.0
12,g3-->g2,0.921875,0.96875,0.984375,0.984375,0.984375,0.984375,0.976953125
13,g3-->g1,0.8955223880597015,0.9253731343283582,0.9552238805970149,0.9701492537313433,0.9701492537313433,0.9850746268656716,0.9424899312959014
14,g3-->g0,0.9382716049382716,0.9629629629629629,0.9876543209876543,0.9876543209876543,0.9876543209876543,1.0,0.9737654320987654
15,g2-->g5,0.8769230769230769,0.9076923076923077,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9317950197477457
16,g2-->g4,0.9661016949152542,0.9661016949152542,0.9830508474576272,0.9830508474576272,0.9830508474576272,1.0,0.975313190862196
17,g2-->g3,0.921875,0.9375,0.984375,0.984375,0.984375,0.984375,0.9612771739130435
18,g2-->g1,0.9672131147540983,0.9836065573770492,1.0,1.0,1.0,1.0,0.9918032786885246
19,g2-->g0,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9469579469579469
20,g1-->g5,0.9090909090909091,0.9393939393939394,0.9545454545454546,0.9545454545454546,0.9696969696969697,1.0,0.9500000000000001
21,g1-->g4,0.9166666666666666,0.9333333333333333,0.95,0.95,0.9666666666666667,0.9833333333333333,0.9453394216133941
22,g1-->g3,0.9253731343283582,0.9402985074626866,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9850746268656716,0.9562910373653086
23,g1-->g2,0.9344262295081968,0.9672131147540983,1.0,1.0,1.0,1.0,0.9836065573770492
24,g1-->g0,0.9125,0.9,0.9625,0.9625,0.9625,0.975,0.9300871623298302
25,g0-->g5,0.9397590361445783,0.9518072289156626,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9700803212851405
26,g0-->g4,0.8266666666666667,0.8933333333333333,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9315061945176081
27,g0-->g3,0.9135802469135802,0.9506172839506173,0.9753086419753086,0.9876543209876543,0.9876543209876543,1.0,0.9667755991285404
28,g0-->g2,0.9230769230769231,0.9487179487179487,0.9871794871794872,0.9871794871794872,0.9871794871794872,1.0,0.9683760683760684
29,g0-->g1,0.95,0.9625,0.9625,0.9625,0.9625,0.975,0.9635625000000001
