,pair,accuracy,precision@1,precision@3,precision@5,precision@10,precision@30,MAP
0,g5-->g4,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.963696154121686
1,g5-->g3,0.8902439024390244,0.9024390243902439,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9394751507998951
2,g5-->g2,0.8705882352941177,0.8941176470588236,0.9529411764705882,0.9529411764705882,0.9529411764705882,0.9529411764705882,0.9245431091096724
3,g5-->g1,0.8846153846153846,0.9102564102564102,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9615384615384616,0.9311297663464847
4,g5-->g0,0.9,0.9111111111111111,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9338326791102566
5,g4-->g5,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9636932857082111
6,g4-->g3,0.8395061728395061,0.8888888888888888,0.8888888888888888,0.9135802469135802,0.9259259259259259,0.9506172839506173,0.8985118664694918
7,g4-->g2,0.9302325581395349,0.9534883720930233,0.9767441860465116,0.9767441860465116,0.9883720930232558,0.9883720930232558,0.9672157622739017
8,g4-->g1,0.975,0.975,0.975,0.975,0.975,0.975,0.9754587542087542
9,g4-->g0,0.8681318681318682,0.8791208791208791,0.945054945054945,0.9560439560439561,0.967032967032967,0.989010989010989,0.9156954156954157
10,g3-->g5,0.926829268292683,0.9390243902439024,0.975609756097561,0.975609756097561,0.975609756097561,0.9878048780487805,0.9559814169570268
11,g3-->g4,0.8765432098765432,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9382716049382716,0.9094321880236272
12,g3-->g2,0.9176470588235294,0.9411764705882353,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9882352941176471,0.9542928484158334
13,g3-->g1,0.9493670886075949,0.9493670886075949,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9565314928308228
14,g3-->g0,0.8222222222222222,0.8888888888888888,0.9555555555555556,0.9555555555555556,0.9666666666666667,0.9888888888888889,0.9197906085511126
15,g2-->g5,0.8352941176470589,0.8705882352941177,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9116932603000715
16,g2-->g4,0.8953488372093024,0.9418604651162791,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.9633658414603651
17,g2-->g3,0.9411764705882353,0.9529411764705882,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9764705882352941,0.9613201802460114
18,g2-->g1,0.9036144578313253,0.9156626506024096,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9879518072289156,0.9444843739163877
19,g2-->g0,0.9361702127659575,0.9361702127659575,1.0,1.0,1.0,1.0,0.9680851063829787
20,g1-->g5,0.9102564102564102,0.9358974358974359,0.9358974358974359,0.9487179487179487,0.9487179487179487,0.9615384615384616,0.9410096120999994
21,g1-->g4,0.8625,0.85,0.9625,0.975,0.975,0.975,0.9077339743589743
22,g1-->g3,0.8860759493670886,0.9113924050632911,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9620253164556962,0.9355727699969749
23,g1-->g2,0.9156626506024096,0.9518072289156626,0.963855421686747,0.963855421686747,0.9759036144578314,0.9759036144578314,0.958402883772286
24,g1-->g0,0.9431818181818182,0.9431818181818182,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9661319073083778
25,g0-->g5,0.9,0.9444444444444444,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9777777777777777,0.9544886790668077
26,g0-->g4,0.8021978021978022,0.8571428571428571,0.9560439560439561,0.9560439560439561,0.967032967032967,0.967032967032967,0.9086308466560568
27,g0-->g3,0.8333333333333334,0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9777777777777777,1.0,0.8996825396825398
28,g0-->g2,0.851063829787234,0.9148936170212766,0.9893617021276596,0.9893617021276596,1.0,1.0,0.9501013171225937
29,g0-->g1,0.9659090909090909,0.9772727272727273,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9832535885167464
